Class,Tools,Room,Number,BTU,Power,amount,PowerHr,time,SumPower
5,AIR,502,1869,38000,3.3,1,2.822,39,149.241
5,AIR,503,1870,38000,3.3,1,2.991,39,114.167
5,AIR,504,1871,38000,3.3,1,3.025,39,108.797
5,AIR,503,1866,38000,3.3,1,3.242,36,142.744
5,AIR,504,1867,38000,3.3,1,3.313,36,132.35
5,AIR,505,1868,38000,3.3,1,2.935,36,96.477
5,AIR,504,1863,38000,3.3,1,3.711,30,120.706
5,AIR,505,1864,38000,3.3,1,2.899,30,116.381
5,AIR,506,1865,38000,3.3,1,3.278,30,112.943
5,AIR,505,18632,38000,3.3,1,3.137,40,129.454
5,AIR,506,1860,38000,3.3,1,3.692,15,24.507
5,AIR,507,1861,38000,3.3,1,2.908,15,25.138
5,AIR,507,1859,38000,3.3,1,3.824,50,184.398
5,AIR,508,1857,38000,3.3,1,3.379,36,140.416
5,AIR,509,1858,38000,3.3,1,2.645,36,101.756
5,AIR,509,1855,38000,3.3,1,3.292,47,138.105
5,AIR,510,1856,38000,3.3,1,3.344,47,162.076
5,PC,0,0,0,0.5,211,105.272,40,4209.761
5,lamp,0,0,0,0.02,284,7.237,40,275.886
5,AIR,501,1872,38000,3.3,1,3.778,39,144.295
5,AIR,502,1873,38000,3.3,1,3.428,39,113.784
5,AIR,503,1874,38000,3.3,1,3.799,39,121.571
5,AIR,502,1869,38000,3.3,1,3.846,39,132.488
5,AIR,503,1870,38000,3.3,1,3.053,39,132.493
5,AIR,504,1871,38000,3.3,1,3.151,39,110.564
5,AIR,503,1866,38000,3.3,1,3.186,36,100.63
5,AIR,504,1867,38000,3.3,1,3.065,36,138.379
5,AIR,505,1868,38000,3.3,1,2.801,36,111.56
5,AIR,504,1863,38000,3.3,1,3.667,30,100.387
5,AIR,505,1864,38000,3.3,1,2.845,30,92.846
5,AIR,506,1865,38000,3.3,1,3.181,30,116.563
5,AIR,505,18632,38000,3.3,1,3.943,40,109.993
5,AIR,506,1860,38000,3.3,1,2.863,15,56.66
5,AIR,507,1861,38000,3.3,1,3.241,15,37.085
5,AIR,507,1859,38000,3.3,1,3.607,50,177.708
5,AIR,508,1857,38000,3.3,1,3.475,36,126.388
5,AIR,509,1858,38000,3.3,1,3.168,36,115.333
5,AIR,509,1855,38000,3.3,1,3.32,47,179.46
5,AIR,510,1856,38000,3.3,1,3.473,47,134.464
5,PC,0,0,0,0.5,211,106.064,40,4234.502
5,lamp,0,0,0,0.02,284,7.229,40,275.696
5,AIR,501,1872,38000,3.3,1,3.502,39,133.833
5,AIR,502,1873,38000,3.3,1,2.858,39,142.903
5,AIR,503,1874,38000,3.3,1,3.097,39,148.934
5,AIR,502,1869,38000,3.3,1,3.257,39,130.214
5,AIR,503,1870,38000,3.3,1,2.847,39,133.157
5,AIR,504,1871,38000,3.3,1,3.866,39,103.143
5,AIR,503,1866,38000,3.3,1,3.916,36,109.256
5,AIR,504,1867,38000,3.3,1,2.979,36,94.17
5,AIR,505,1868,38000,3.3,1,3.139,36,112.376
5,AIR,504,1863,38000,3.3,1,3.805,30,89.63
5,AIR,505,1864,38000,3.3,1,2.666,30,84.968
5,AIR,506,1865,38000,3.3,1,3.041,30,120.561
5,AIR,505,18632,38000,3.3,1,3.27,40,157.242
5,AIR,506,1860,38000,3.3,1,3.438,15,54.524
5,AIR,507,1861,38000,3.3,1,3.634,15,56.102
5,AIR,507,1859,38000,3.3,1,3.931,50,172.354
5,AIR,508,1857,38000,3.3,1,2.801,36,111.258
5,AIR,509,1858,38000,3.3,1,3.267,36,100.918
5,AIR,509,1855,38000,3.3,1,3.529,47,161.067
5,AIR,510,1856,38000,3.3,1,3.49,47,180.722
5,PC,0,0,0,0.5,211,105.47,40,4205.371
5,lamp,0,0,0,0.02,284,6.746,40,256.814
5,AIR,501,1872,38000,3.3,1,2.97,39,103.041
5,AIR,502,1873,38000,3.3,1,3.548,39,147.655
5,AIR,503,1874,38000,3.3,1,2.692,39,118.881
5,AIR,502,1869,38000,3.3,1,3.916,39,107.381
5,AIR,503,1870,38000,3.3,1,3.651,39,147.384
5,AIR,504,1871,38000,3.3,1,2.678,39,137.38
5,AIR,503,1866,38000,3.3,1,2.702,36,118.59
5,AIR,504,1867,38000,3.3,1,3.512,36,131.512
5,AIR,505,1868,38000,3.3,1,2.818,36,113.351
5,AIR,504,1863,38000,3.3,1,3.546,30,85.308
5,AIR,505,1864,38000,3.3,1,3.933,30,74.202
5,AIR,506,1865,38000,3.3,1,2.982,30,112.434
5,AIR,505,18632,38000,3.3,1,3.458,40,136.572
5,AIR,506,1860,38000,3.3,1,2.696,15,66.603
5,AIR,507,1861,38000,3.3,1,3.635,15,44.817
5,AIR,507,1859,38000,3.3,1,3.193,50,161.681
5,AIR,508,1857,38000,3.3,1,3.85,36,143.858
5,AIR,509,1858,38000,3.3,1,3.69,36,109.88
5,AIR,509,1855,38000,3.3,1,2.863,47,178.851
5,AIR,510,1856,38000,3.3,1,3.816,47,142.375
5,PC,0,0,0,0.5,211,105.159,40,4229.329
5,lamp,0,0,0,0.02,284,7.19,40,289.755
5,AIR,501,1872,38000,3.3,1,2.861,39,145.89
5,AIR,502,1873,38000,3.3,1,3.956,39,133.833
5,AIR,503,1874,38000,3.3,1,3.678,39,137.911
5,AIR,502,1869,38000,3.3,1,3.575,39,121.598
5,AIR,503,1870,38000,3.3,1,3.794,39,108.279
5,AIR,504,1871,38000,3.3,1,3.581,39,144.763
5,AIR,503,1866,38000,3.3,1,2.755,36,130.136
5,AIR,504,1867,38000,3.3,1,3.47,36,111.63
5,AIR,505,1868,38000,3.3,1,2.767,36,105.82
5,AIR,504,1863,38000,3.3,1,3.672,30,108.898
5,AIR,505,1864,38000,3.3,1,3.908,30,113.824
5,AIR,506,1865,38000,3.3,1,2.95,30,95.449
5,AIR,505,18632,38000,3.3,1,2.696,40,137.403
5,AIR,506,1860,38000,3.3,1,3.809,15,45.589
5,AIR,507,1861,38000,3.3,1,2.979,15,52.213
5,AIR,507,1859,38000,3.3,1,3.873,50,148.357
5,AIR,508,1857,38000,3.3,1,3.014,36,93.622
5,AIR,509,1858,38000,3.3,1,2.968,36,96.301
5,AIR,509,1855,38000,3.3,1,3.084,47,134.386
5,AIR,510,1856,38000,3.3,1,3.816,47,167.463
5,PC,0,0,0,0.5,211,105.592,40,4211.546
5,lamp,0,0,0,0.02,284,7.443,40,254.487
5,AIR,501,1872,38000,3.3,1,2.754,39,125.11
5,AIR,502,1873,38000,3.3,1,3.541,39,122.217
5,AIR,503,1874,38000,3.3,1,3.345,39,134.324
5,AIR,502,1869,38000,3.3,1,2.646,39,135.762
5,AIR,503,1870,38000,3.3,1,3.517,39,152.682
5,AIR,504,1871,38000,3.3,1,3.936,39,118.019
5,AIR,503,1866,38000,3.3,1,3.402,36,135.244
5,AIR,504,1867,38000,3.3,1,3.189,36,143.625
5,AIR,505,1868,38000,3.3,1,3.717,36,113.889
5,AIR,504,1863,38000,3.3,1,3.07,30,105.478
5,AIR,505,1864,38000,3.3,1,3.796,30,73.494
5,AIR,506,1865,38000,3.3,1,2.725,30,97.655
5,AIR,505,18632,38000,3.3,1,3.288,40,135.762
5,AIR,506,1860,38000,3.3,1,3.922,15,50.636
5,AIR,507,1861,38000,3.3,1,3.87,15,30.733
5,AIR,507,1859,38000,3.3,1,3.638,50,150.175
5,AIR,508,1857,38000,3.3,1,2.746,36,95.166
5,AIR,509,1858,38000,3.3,1,2.693,36,124.518
5,AIR,509,1855,38000,3.3,1,3.567,47,177.945
5,AIR,510,1856,38000,3.3,1,3.358,47,179.125
5,PC,0,0,0,0.5,211,105.373,40,4242.517
5,lamp,0,0,0,0.02,284,7.268,40,291.107
5,AIR,501,1872,38000,3.3,1,3.066,39,118.694
5,AIR,502,1873,38000,3.3,1,2.966,39,148.097
5,AIR,503,1874,38000,3.3,1,3.392,39,122.943
5,AIR,502,1869,38000,3.3,1,2.769,39,146.457
5,AIR,503,1870,38000,3.3,1,3.511,39,142.609
5,AIR,504,1871,38000,3.3,1,3.016,39,150.18
5,AIR,503,1866,38000,3.3,1,3.934,36,106.832
5,AIR,504,1867,38000,3.3,1,3.141,36,95.159
5,AIR,505,1868,38000,3.3,1,3.849,36,112.644
5,AIR,504,1863,38000,3.3,1,3.654,30,95.163
5,AIR,505,1864,38000,3.3,1,3.019,30,104.172
5,AIR,506,1865,38000,3.3,1,2.753,30,75.554
5,AIR,505,18632,38000,3.3,1,3.293,40,154.345
5,AIR,506,1860,38000,3.3,1,3.261,15,24.702
5,AIR,507,1861,38000,3.3,1,2.789,15,46.843
5,AIR,507,1859,38000,3.3,1,3.774,50,159.376
5,AIR,508,1857,38000,3.3,1,3.49,36,126.875
5,AIR,509,1858,38000,3.3,1,3.82,36,124.593
5,AIR,509,1855,38000,3.3,1,3.775,47,144.16
5,AIR,510,1856,38000,3.3,1,3.138,47,160.537
5,PC,0,0,0,0.5,211,105.665,40,4217.624
5,lamp,0,0,0,0.02,284,6.859,40,255.71
5,AIR,501,1872,38000,3.3,1,2.995,39,104.018
5,AIR,502,1873,38000,3.3,1,3.481,39,132.758
5,AIR,503,1874,38000,3.3,1,3.641,39,140.954
5,AIR,502,1869,38000,3.3,1,3.854,39,138.923
5,AIR,503,1870,38000,3.3,1,2.87,39,128.758
5,AIR,504,1871,38000,3.3,1,3.718,39,118.795
5,AIR,503,1866,38000,3.3,1,3.336,36,98.738
5,AIR,504,1867,38000,3.3,1,3.524,36,118.757
5,AIR,505,1868,38000,3.3,1,2.828,36,135.936
5,AIR,504,1863,38000,3.3,1,2.729,30,120.694
5,AIR,505,1864,38000,3.3,1,3.213,30,87.326
5,AIR,506,1865,38000,3.3,1,3.276,30,118.575
5,AIR,505,18632,38000,3.3,1,2.705,40,116.692
5,AIR,506,1860,38000,3.3,1,3.178,15,73.863
5,AIR,507,1861,38000,3.3,1,2.867,15,41.685
5,AIR,507,1859,38000,3.3,1,2.883,50,178.852
5,AIR,508,1857,38000,3.3,1,3.224,36,119.914
5,AIR,509,1858,38000,3.3,1,2.788,36,136.967
5,AIR,509,1855,38000,3.3,1,3.452,47,135.584
5,AIR,510,1856,38000,3.3,1,3.254,47,161.167
5,PC,0,0,0,0.5,211,105.582,40,4222.621
5,lamp,0,0,0,0.02,284,7.001,40,247.444
5,AIR,501,1872,38000,3.3,1,3.027,39,129.51
5,AIR,502,1873,38000,3.3,1,3.183,39,146.764
5,AIR,503,1874,38000,3.3,1,3.498,39,118.611
5,AIR,502,1869,38000,3.3,1,3.304,39,116.549
5,AIR,503,1870,38000,3.3,1,2.932,39,149.802
5,AIR,504,1871,38000,3.3,1,3.399,39,124.312
5,AIR,503,1866,38000,3.3,1,3.78,36,102.451
5,AIR,504,1867,38000,3.3,1,2.843,36,106.562
5,AIR,505,1868,38000,3.3,1,2.701,36,127.461
5,AIR,504,1863,38000,3.3,1,3.728,30,102.152
5,AIR,505,1864,38000,3.3,1,2.927,30,107.077
5,AIR,506,1865,38000,3.3,1,3.87,30,107.822
5,AIR,505,18632,38000,3.3,1,3.791,40,124.935
5,AIR,506,1860,38000,3.3,1,2.858,15,23.865
5,AIR,507,1861,38000,3.3,1,2.978,15,68.254
5,AIR,507,1859,38000,3.3,1,3.513,50,164.795
5,AIR,508,1857,38000,3.3,1,3.087,36,142.555
5,AIR,509,1858,38000,3.3,1,3.859,36,110.657
5,AIR,509,1855,38000,3.3,1,3.561,47,142.844
5,AIR,510,1856,38000,3.3,1,3.844,47,139.735
5,PC,0,0,0,0.5,211,105.247,40,4195.469
5,lamp,0,0,0,0.02,284,6.702,40,285.692
5,AIR,501,1872,38000,3.3,1,3.677,39,145.055
5,AIR,502,1873,38000,3.3,1,3.386,39,133.88
5,AIR,503,1874,38000,3.3,1,3.848,39,116.993
5,AIR,502,1869,38000,3.3,1,3.93,39,137.265
5,AIR,503,1870,38000,3.3,1,3.579,39,122.504
5,AIR,504,1871,38000,3.3,1,2.881,39,117.413
5,AIR,503,1866,38000,3.3,1,2.954,36,110.241
5,AIR,504,1867,38000,3.3,1,2.697,36,109.53
5,AIR,505,1868,38000,3.3,1,3.065,36,113.168
5,AIR,504,1863,38000,3.3,1,3.488,30,95.39
5,AIR,505,1864,38000,3.3,1,3.012,30,110.113
5,AIR,506,1865,38000,3.3,1,2.963,30,116.293
5,AIR,505,18632,38000,3.3,1,3.75,40,117.04
5,AIR,506,1860,38000,3.3,1,3.854,15,44.845
5,AIR,507,1861,38000,3.3,1,2.735,15,25.045
5,AIR,507,1859,38000,3.3,1,2.941,50,166.459
5,AIR,508,1857,38000,3.3,1,2.906,36,137.38
5,AIR,509,1858,38000,3.3,1,3.124,36,130.58
5,AIR,509,1855,38000,3.3,1,3.205,47,144.16
5,AIR,510,1856,38000,3.3,1,2.92,47,163.611
5,PC,0,0,0,0.5,211,105.749,40,4212.383
5,lamp,0,0,0,0.02,284,7.297,40,288.788
5,AIR,501,1872,38000,3.3,1,3.197,39,139.863
5,AIR,502,1873,38000,3.3,1,3.774,39,132.441
5,AIR,503,1874,38000,3.3,1,2.919,39,145.965
5,AIR,502,1869,38000,3.3,1,3.34,39,112.214
5,AIR,503,1870,38000,3.3,1,3.819,39,129.457
5,AIR,504,1871,38000,3.3,1,2.961,39,124.058
5,AIR,503,1866,38000,3.3,1,3.917,36,105.087
5,AIR,504,1867,38000,3.3,1,3.055,36,122.038
5,AIR,505,1868,38000,3.3,1,3.204,36,98.832
5,AIR,504,1863,38000,3.3,1,2.822,30,94.069
5,AIR,505,1864,38000,3.3,1,2.692,30,104.092
5,AIR,506,1865,38000,3.3,1,3.159,30,87.897
5,AIR,505,18632,38000,3.3,1,3.151,40,110.362
5,AIR,506,1860,38000,3.3,1,3.946,15,57.653
5,AIR,507,1861,38000,3.3,1,3.146,15,36.636
5,AIR,507,1859,38000,3.3,1,3.705,50,169.622
5,AIR,508,1857,38000,3.3,1,2.821,36,93.305
5,AIR,509,1858,38000,3.3,1,3.432,36,101.879
5,AIR,509,1855,38000,3.3,1,3.877,47,164.245
5,AIR,510,1856,38000,3.3,1,2.979,47,166.819
5,PC,0,0,0,0.5,211,105.84,40,4224.485
5,lamp,0,0,0,0.02,284,6.7,40,247.565
5,AIR,501,1872,38000,3.3,1,3.541,39,137.712
5,AIR,502,1873,38000,3.3,1,2.98,39,139.978
5,AIR,503,1874,38000,3.3,1,3.532,39,129.741
5,AIR,502,1869,38000,3.3,1,3.793,39,107.465
5,AIR,503,1870,38000,3.3,1,2.864,39,122.681
5,AIR,504,1871,38000,3.3,1,3.751,39,118.679
5,AIR,503,1866,38000,3.3,1,3.337,36,95.988
5,AIR,504,1867,38000,3.3,1,3.547,36,136.347
5,AIR,505,1868,38000,3.3,1,2.761,36,118.44
5,AIR,504,1863,38000,3.3,1,3.006,30,81.862
5,AIR,505,1864,38000,3.3,1,3.836,30,98.077
5,AIR,506,1865,38000,3.3,1,2.711,30,109.429
5,AIR,505,18632,38000,3.3,1,2.874,40,127.191
5,AIR,506,1860,38000,3.3,1,2.675,15,38.495
5,AIR,507,1861,38000,3.3,1,3.63,15,65.085
5,AIR,507,1859,38000,3.3,1,3.292,50,155.496
5,AIR,508,1857,38000,3.3,1,2.875,36,128.882
5,AIR,509,1858,38000,3.3,1,3.081,36,116.557
5,AIR,509,1855,38000,3.3,1,2.864,47,160.614
5,AIR,510,1856,38000,3.3,1,2.708,47,172.276
5,PC,0,0,0,0.5,211,104.842,40,4213.944
5,lamp,0,0,0,0.02,284,6.328,40,261.634
5,AIR,501,1872,38000,3.3,1,3.513,39,147.998
5,AIR,502,1873,38000,3.3,1,2.726,39,139.354
5,AIR,503,1874,38000,3.3,1,2.692,39,132.088
5,AIR,502,1869,38000,3.3,1,2.973,39,123.826
5,AIR,503,1870,38000,3.3,1,3.814,39,140.294
5,AIR,504,1871,38000,3.3,1,2.669,39,135.858
5,AIR,503,1866,38000,3.3,1,2.73,36,104.016
5,AIR,504,1867,38000,3.3,1,2.717,36,132.012
5,AIR,505,1868,38000,3.3,1,3.167,36,107.864
5,AIR,504,1863,38000,3.3,1,2.692,30,96.449
5,AIR,505,1864,38000,3.3,1,3.442,30,104.671
5,AIR,506,1865,38000,3.3,1,3.482,30,79
5,AIR,505,18632,38000,3.3,1,3.387,40,147.938
5,AIR,506,1860,38000,3.3,1,3.658,15,34.359
5,AIR,507,1861,38000,3.3,1,2.797,15,72.006
5,AIR,507,1859,38000,3.3,1,2.749,50,187.041
5,AIR,508,1857,38000,3.3,1,2.818,36,117.485
5,AIR,509,1858,38000,3.3,1,2.985,36,99.613
5,AIR,509,1855,38000,3.3,1,3.104,47,155.387
5,AIR,510,1856,38000,3.3,1,3.615,47,175.073
5,PC,0,0,0,0.5,211,105.611,40,4211.085
5,lamp,0,0,0,0.02,284,7.115,40,286.997
5,AIR,501,1872,38000,3.3,1,3.027,39,149.454
5,AIR,502,1873,38000,3.3,1,3.793,39,133.074
5,AIR,503,1874,38000,3.3,1,3.541,39,129.71
5,AIR,502,1869,38000,3.3,1,3.354,39,149.66
5,AIR,503,1870,38000,3.3,1,3.522,39,138.667
5,AIR,504,1871,38000,3.3,1,3.333,39,132.052
5,AIR,503,1866,38000,3.3,1,2.913,36,117.217
5,AIR,504,1867,38000,3.3,1,3.225,36,112.26
5,AIR,505,1868,38000,3.3,1,3.899,36,144.269
5,AIR,504,1863,38000,3.3,1,3.635,30,88.316
5,AIR,505,1864,38000,3.3,1,3.873,30,122.396
5,AIR,506,1865,38000,3.3,1,3.433,30,102.245
5,AIR,505,18632,38000,3.3,1,3.162,40,152.637
5,AIR,506,1860,38000,3.3,1,3.609,15,57.289
5,AIR,507,1861,38000,3.3,1,3.519,15,74.744
5,AIR,507,1859,38000,3.3,1,3.604,50,170.446
5,AIR,508,1857,38000,3.3,1,3.931,36,107.855
5,AIR,509,1858,38000,3.3,1,3.535,36,142.557
5,AIR,509,1855,38000,3.3,1,3.84,47,151.229
5,AIR,510,1856,38000,3.3,1,3.524,47,130.275
5,PC,0,0,0,0.5,211,105.22,40,4202.267
5,lamp,0,0,0,0.02,284,6.238,40,252.606
