Class,Tools,Room,Number,BTU,Power,amount,PowerHr,time,SumPower
1,AIR,103,1931,38000,3.3,1,3.272,20,66.075
1,AIR,103,1932,38000,3.3,1,2.688,20,46.343
1,AIR,103,1933,38000,3.3,1,2.978,20,39.668
1,AIR,103,1934,38000,3.3,1,3.723,20,81.207
1,AIR,103,1935,38000,3.3,1,2.826,20,40.124
1,AIR,103,1936,38000,3.3,1,2.784,20,85.698
1,AIR,104,1945,38000,3.3,1,3.129,40,134.959
1,AIR,105,1942,38000,3.3,1,2.787,40,146.093
1,AIR,106,1944,38000,3.3,1,3.908,40,122.285
1,AIR,107,0,38000,3.3,1,3.8,40,128.27
1,PC,101,0,0,0.5,2,1.547,40,60.494
1,PC,0,0,0,0.5,2,0.578,40,21.083
1,PC,0,0,0,0.5,3,2.023,40,36.064
1,PC,0,0,0,0.5,3,1.374,40,68.132
1,PC,0,0,0,0.5,4,2.018,40,81.231
1,lamp,0,0,0,0.024,160,4.015,40,173.572
1,AIR,101,0,38000,3.3,1,3.1,40,108.773
1,AIR,102,1943,38000,3.3,1,2.994,40,111.746
1,AIR,103,1929,38000,3.3,1,3.423,20,51.142
1,AIR,103,1930,38000,3.3,1,3.649,20,55.908
1,AIR,103,1931,38000,3.3,1,3.737,20,48.799
1,AIR,103,1932,38000,3.3,1,2.648,20,53.946
1,AIR,103,1933,38000,3.3,1,3.794,20,52.917
1,AIR,103,1934,38000,3.3,1,2.728,20,41.586
1,AIR,103,1935,38000,3.3,1,3.065,20,44.872
1,AIR,103,1936,38000,3.3,1,3.355,20,62.583
1,AIR,104,1945,38000,3.3,1,2.861,40,125.46
1,AIR,105,1942,38000,3.3,1,2.773,40,120.463
1,AIR,106,1944,38000,3.3,1,3.89,40,109.642
1,AIR,107,0,38000,3.3,1,3.168,40,119.495
1,PC,101,0,0,0.5,2,1.29,40,20.991
1,PC,0,0,0,0.5,2,1.445,40,14.217
1,PC,0,0,0,0.5,3,1.498,40,77.008
1,PC,0,0,0,0.5,3,1.909,40,40.929
1,PC,0,0,0,0.5,4,2.597,40,73.022
1,lamp,0,0,0,0.024,160,3.502,40,178.078
1,AIR,101,0,38000,3.3,1,3.787,40,127.517
1,AIR,102,1943,38000,3.3,1,2.964,40,121.022
1,AIR,103,1929,38000,3.3,1,3.855,20,62.297
1,AIR,103,1930,38000,3.3,1,3.012,20,44.621
1,AIR,103,1931,38000,3.3,1,2.95,20,91.081
1,AIR,103,1932,38000,3.3,1,3.687,20,52.759
1,AIR,103,1933,38000,3.3,1,3.379,20,68.791
1,AIR,103,1934,38000,3.3,1,3.731,20,91.065
1,AIR,103,1935,38000,3.3,1,3.819,20,65.938
1,AIR,103,1936,38000,3.3,1,3.154,20,58.275
1,AIR,104,1945,38000,3.3,1,2.954,40,134.186
1,AIR,105,1942,38000,3.3,1,3.529,40,147.003
1,AIR,106,1944,38000,3.3,1,3.278,40,131.188
1,AIR,107,0,38000,3.3,1,3.244,40,123.346
1,PC,101,0,0,0.5,2,1.533,40,44.199
1,PC,0,0,0,0.5,2,0.361,40,50.189
1,PC,0,0,0,0.5,3,1.638,40,84.077
1,PC,0,0,0,0.5,3,1.432,40,72.827
1,PC,0,0,0,0.5,4,1.752,40,67.316
1,lamp,0,0,0,0.024,160,4.307,40,166.349
1,AIR,101,0,38000,3.3,1,2.982,40,153.831
1,AIR,102,1943,38000,3.3,1,2.794,40,110.878
1,AIR,103,1929,38000,3.3,1,3.358,20,41.809
1,AIR,103,1930,38000,3.3,1,3.071,20,62.509
1,AIR,103,1931,38000,3.3,1,3.918,20,89.368
1,AIR,103,1932,38000,3.3,1,2.769,20,60.451
1,AIR,103,1933,38000,3.3,1,3.899,20,55.538
1,AIR,103,1934,38000,3.3,1,3.39,20,81.063
1,AIR,103,1935,38000,3.3,1,3.117,20,57.294
1,AIR,103,1936,38000,3.3,1,3.893,20,57.264
1,AIR,104,1945,38000,3.3,1,3.524,40,136.939
1,AIR,105,1942,38000,3.3,1,2.689,40,128.517
1,AIR,106,1944,38000,3.3,1,3.632,40,148.312
1,AIR,107,0,38000,3.3,1,3.725,40,127.483
1,PC,101,0,0,0.5,2,1.189,40,48.17
1,PC,0,0,0,0.5,2,0.509,40,34.221
1,PC,0,0,0,0.5,3,1.708,40,34.779
1,PC,0,0,0,0.5,3,2.137,40,36.71
1,PC,0,0,0,0.5,4,2.529,40,80.864
1,lamp,0,0,0,0.024,160,3.82,40,178.851
1,AIR,101,0,38000,3.3,1,3.721,40,138.58
1,AIR,102,1943,38000,3.3,1,2.921,40,122.469
1,AIR,103,1929,38000,3.3,1,2.87,20,45.18
1,AIR,103,1930,38000,3.3,1,3.728,20,46.367
1,AIR,103,1931,38000,3.3,1,3.852,20,50.676
1,AIR,103,1932,38000,3.3,1,3.74,20,39.799
1,AIR,103,1933,38000,3.3,1,2.734,20,74.07
1,AIR,103,1934,38000,3.3,1,3.866,20,55.369
1,AIR,103,1935,38000,3.3,1,2.809,20,73.997
1,AIR,103,1936,38000,3.3,1,3.219,20,85.472
1,AIR,104,1945,38000,3.3,1,2.735,40,119.968
1,AIR,105,1942,38000,3.3,1,3.511,40,155.915
1,AIR,106,1944,38000,3.3,1,3.572,40,144.025
1,AIR,107,0,38000,3.3,1,3.565,40,127.808
1,PC,101,0,0,0.5,2,0.816,40,61.558
1,PC,0,0,0,0.5,2,1.451,40,51.648
1,PC,0,0,0,0.5,3,1.158,40,56.691
1,PC,0,0,0,0.5,3,1.312,40,45.471
1,PC,0,0,0,0.5,4,2.064,40,73.767
1,lamp,0,0,0,0.024,160,3.938,40,152.535
1,AIR,101,0,38000,3.3,1,3.047,40,115.535
1,AIR,102,1943,38000,3.3,1,3.544,40,114.17
1,AIR,103,1929,38000,3.3,1,2.684,20,88.978
1,AIR,103,1930,38000,3.3,1,3.073,20,50.627
1,AIR,103,1931,38000,3.3,1,3.021,20,76.932
1,AIR,103,1932,38000,3.3,1,3.368,20,69.504
1,AIR,103,1933,38000,3.3,1,3.057,20,75.008
1,AIR,103,1934,38000,3.3,1,2.735,20,70.475
1,AIR,103,1935,38000,3.3,1,3.566,20,66.466
1,AIR,103,1936,38000,3.3,1,2.94,20,45.228
1,AIR,104,1945,38000,3.3,1,3.369,40,114.545
1,AIR,105,1942,38000,3.3,1,3.507,40,143.811
1,AIR,106,1944,38000,3.3,1,3.461,40,141.162
1,AIR,107,0,38000,3.3,1,2.768,40,134.741
1,PC,101,0,0,0.5,2,0.511,40,29.801
1,PC,0,0,0,0.5,2,0.446,40,52.537
1,PC,0,0,0,0.5,3,1.393,40,86.278
1,PC,0,0,0,0.5,3,1.326,40,41.496
1,PC,0,0,0,0.5,4,2.471,40,77.787
1,lamp,0,0,0,0.024,160,3.42,40,162.607
1,AIR,101,0,38000,3.3,1,3.479,40,141.316
1,AIR,102,1943,38000,3.3,1,3.345,40,116.375
1,AIR,103,1929,38000,3.3,1,3.638,20,73.462
1,AIR,103,1930,38000,3.3,1,3.765,20,52.809
1,AIR,103,1931,38000,3.3,1,3.161,20,74.734
1,AIR,103,1932,38000,3.3,1,2.933,20,45.291
1,AIR,103,1933,38000,3.3,1,3.929,20,87.972
1,AIR,103,1934,38000,3.3,1,3.823,20,79.782
1,AIR,103,1935,38000,3.3,1,3.77,20,52.506
1,AIR,103,1936,38000,3.3,1,3.877,20,67.868
1,AIR,104,1945,38000,3.3,1,2.872,40,153.827
1,AIR,105,1942,38000,3.3,1,3.743,40,120.783
1,AIR,106,1944,38000,3.3,1,2.913,40,148.979
1,AIR,107,0,38000,3.3,1,2.772,40,139.076
1,PC,101,0,0,0.5,2,1.586,40,17.339
1,PC,0,0,0,0.5,2,0.393,40,33.558
1,PC,0,0,0,0.5,3,1.191,40,55.443
1,PC,0,0,0,0.5,3,2.154,40,82.217
1,PC,0,0,0,0.5,4,2.491,40,81.868
1,lamp,0,0,0,0.024,160,3.454,40,163.131
1,AIR,101,0,38000,3.3,1,3.581,40,144.451
1,AIR,102,1943,38000,3.3,1,3.925,40,126.327
1,AIR,103,1929,38000,3.3,1,3.067,20,62.965
1,AIR,103,1930,38000,3.3,1,2.795,20,54.906
1,AIR,103,1931,38000,3.3,1,2.763,20,88.053
1,AIR,103,1932,38000,3.3,1,3.083,20,74.503
1,AIR,103,1933,38000,3.3,1,3.002,20,56.679
1,AIR,103,1934,38000,3.3,1,3.155,20,52.109
1,AIR,103,1935,38000,3.3,1,3.639,20,73.125
1,AIR,103,1936,38000,3.3,1,3.803,20,47.871
1,AIR,104,1945,38000,3.3,1,3.343,40,105.767
1,AIR,105,1942,38000,3.3,1,3.468,40,152.052
1,AIR,106,1944,38000,3.3,1,2.657,40,122.661
1,AIR,107,0,38000,3.3,1,3.237,40,113.441
1,PC,101,0,0,0.5,2,0.498,40,28.235
1,PC,0,0,0,0.5,2,1.287,40,46.975
1,PC,0,0,0,0.5,3,1.205,40,85.658
1,PC,0,0,0,0.5,3,1.424,40,50.986
1,PC,0,0,0,0.5,4,1.53,40,71.811
1,lamp,0,0,0,0.024,160,3.952,40,164.51
1,AIR,101,0,38000,3.3,1,3.303,40,110.268
1,AIR,102,1943,38000,3.3,1,3.932,40,116.224
1,AIR,103,1929,38000,3.3,1,3.761,20,45.061
1,AIR,103,1930,38000,3.3,1,3.636,20,40.605
1,AIR,103,1931,38000,3.3,1,3.333,20,82.139
1,AIR,103,1932,38000,3.3,1,3.894,20,87.402
1,AIR,103,1933,38000,3.3,1,3.949,20,90.021
1,AIR,103,1934,38000,3.3,1,3.802,20,80.348
1,AIR,103,1935,38000,3.3,1,3.767,20,82.186
1,AIR,103,1936,38000,3.3,1,3.599,20,73.444
1,AIR,104,1945,38000,3.3,1,3.539,40,137.293
1,AIR,105,1942,38000,3.3,1,3.699,40,129.094
1,AIR,106,1944,38000,3.3,1,3.248,40,155.391
1,AIR,107,0,38000,3.3,1,3.127,40,120.889
1,PC,101,0,0,0.5,2,1.097,40,37.444
1,PC,0,0,0,0.5,2,1.091,40,19.165
1,PC,0,0,0,0.5,3,1.671,40,48.361
1,PC,0,0,0,0.5,3,1.692,40,77.786
1,PC,0,0,0,0.5,4,1.384,40,56.836
1,lamp,0,0,0,0.024,160,3.413,40,141.736
1,AIR,101,0,38000,3.3,1,3.237,40,152.932
1,AIR,102,1943,38000,3.3,1,3.034,40,138.511
1,AIR,103,1929,38000,3.3,1,3.738,20,83.221
1,AIR,103,1930,38000,3.3,1,3.625,20,63.663
1,AIR,103,1931,38000,3.3,1,3.154,20,59.443
1,AIR,103,1932,38000,3.3,1,2.663,20,71.739
1,AIR,103,1933,38000,3.3,1,2.777,20,67.131
1,AIR,103,1934,38000,3.3,1,3.013,20,90.865
1,AIR,103,1935,38000,3.3,1,3.367,20,56.029
1,AIR,103,1936,38000,3.3,1,2.869,20,88.722
1,AIR,104,1945,38000,3.3,1,2.971,40,155.337
1,AIR,105,1942,38000,3.3,1,3.856,40,124.422
1,AIR,106,1944,38000,3.3,1,3.876,40,124.399
1,AIR,107,0,38000,3.3,1,3.849,40,126.108
1,PC,101,0,0,0.5,2,1.191,40,29.48
1,PC,0,0,0,0.5,2,1.569,40,24.581
1,PC,0,0,0,0.5,3,1.624,40,34.845
1,PC,0,0,0,0.5,3,0.956,40,67.51
1,PC,0,0,0,0.5,4,1.544,40,76.744
1,lamp,0,0,0,0.024,160,3.487,40,146.264
1,AIR,101,0,38000,3.3,1,3.27,40,144.999
1,AIR,102,1943,38000,3.3,1,2.745,40,126.466
1,AIR,103,1929,38000,3.3,1,3.362,20,86.862
1,AIR,103,1930,38000,3.3,1,2.708,20,81.087
1,AIR,103,1931,38000,3.3,1,3.942,20,85.657
1,AIR,103,1932,38000,3.3,1,3.12,20,69.342
1,AIR,103,1933,38000,3.3,1,3.65,20,54.409
1,AIR,103,1934,38000,3.3,1,3.675,20,84.073
1,AIR,103,1935,38000,3.3,1,3.76,20,48.944
1,AIR,103,1936,38000,3.3,1,3.148,20,83.498
1,AIR,104,1945,38000,3.3,1,2.729,40,110.955
1,AIR,105,1942,38000,3.3,1,3.415,40,138.599
1,AIR,106,1944,38000,3.3,1,3.396,40,112.497
1,AIR,107,0,38000,3.3,1,3.677,40,137.913
1,PC,101,0,0,0.5,2,0.842,40,49.605
1,PC,0,0,0,0.5,2,1.536,40,49.077
1,PC,0,0,0,0.5,3,2.135,40,60.641
1,PC,0,0,0,0.5,3,1.392,40,36.115
1,PC,0,0,0,0.5,4,1.795,40,80.064
1,lamp,0,0,0,0.024,160,3.376,40,162.945
1,AIR,101,0,38000,3.3,1,3.423,40,121.346
1,AIR,102,1943,38000,3.3,1,3.684,40,157.907
1,AIR,103,1929,38000,3.3,1,2.91,20,78.931
1,AIR,103,1930,38000,3.3,1,3.205,20,59.089
1,AIR,103,1931,38000,3.3,1,3.355,20,41.349
1,AIR,103,1932,38000,3.3,1,3.824,20,70.094
1,AIR,103,1933,38000,3.3,1,2.974,20,79.229
1,AIR,103,1934,38000,3.3,1,2.954,20,75.204
1,AIR,103,1935,38000,3.3,1,2.866,20,40.819
1,AIR,103,1936,38000,3.3,1,3.42,20,63.638
1,AIR,104,1945,38000,3.3,1,3.751,40,112.714
1,AIR,105,1942,38000,3.3,1,3.019,40,129.663
1,AIR,106,1944,38000,3.3,1,2.815,40,155.587
1,AIR,107,0,38000,3.3,1,3.458,40,145.326
1,PC,101,0,0,0.5,2,1.173,40,17.224
1,PC,0,0,0,0.5,2,1.349,40,61.499
1,PC,0,0,0,0.5,3,1.398,40,53.491
1,PC,0,0,0,0.5,3,1.178,40,44.794
1,PC,0,0,0,0.5,4,2.061,40,83.42
1,lamp,0,0,0,0.024,160,3.21,40,147.996
1,AIR,101,0,38000,3.3,1,3.879,40,119.319
1,AIR,102,1943,38000,3.3,1,3.394,40,111.655
1,AIR,103,1929,38000,3.3,1,2.727,20,55.317
1,AIR,103,1930,38000,3.3,1,3.758,20,72.211
1,AIR,103,1931,38000,3.3,1,3.677,20,49.314
1,AIR,103,1932,38000,3.3,1,3.894,20,53.875
1,AIR,103,1933,38000,3.3,1,3.766,20,50.592
1,AIR,103,1934,38000,3.3,1,3.041,20,42.818
1,AIR,103,1935,38000,3.3,1,3.047,20,80.225
1,AIR,103,1936,38000,3.3,1,3.928,20,49.523
1,AIR,104,1945,38000,3.3,1,2.761,40,108.057
1,AIR,105,1942,38000,3.3,1,3.803,40,156.429
1,AIR,106,1944,38000,3.3,1,3.584,40,111.924
1,AIR,107,0,38000,3.3,1,3.842,40,133.652
1,PC,101,0,0,0.5,2,1.574,40,23.857
1,PC,0,0,0,0.5,2,0.827,40,63.892
1,PC,0,0,0,0.5,3,1.771,40,61.636
1,PC,0,0,0,0.5,3,1.239,40,36.413
1,PC,0,0,0,0.5,4,1.415,40,61.755
1,lamp,0,0,0,0.024,160,3.717,40,157.765
